"Step","desert-sweep-10 - train/eps_reward","desert-sweep-10 - train/eps_reward__MIN","desert-sweep-10 - train/eps_reward__MAX","azure-sweep-6 - train/eps_reward","azure-sweep-6 - train/eps_reward__MIN","azure-sweep-6 - train/eps_reward__MAX","dutiful-sweep-4 - train/eps_reward","dutiful-sweep-4 - train/eps_reward__MIN","dutiful-sweep-4 - train/eps_reward__MAX","resilient-sweep-2 - train/eps_reward","resilient-sweep-2 - train/eps_reward__MIN","resilient-sweep-2 - train/eps_reward__MAX"
"6366","0.6625","0.6625","0.6625","0.7075","0.7075","0.7075","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.7075","0.7075","0.7075"
"6367","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865"
"6368","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.7075","0.7075","0.7075"
"6369","0.8425","0.8425","0.8425","0.8875","0.8875","0.8875","0.8425","0.8425","0.8425","0.8875","0.8875","0.8875"
"6370","0.73","0.73","0.73","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.685","0.685","0.685"
"6371","0.8875","0.8875","0.8875","0.7975","0.7975","0.7975","0.8875","0.8875","0.8875","0.7975","0.7975","0.7975"
"6372","0.7525","0.7525","0.7525","0.4149999999999999","0.4149999999999999","0.4149999999999999","0.7525","0.7525","0.7525","0.6399999999999999","0.6399999999999999","0.6399999999999999"
"6373","0.775","0.775","0.775","0.775","0.775","0.775","0.73","0.73","0.73","0.775","0.775","0.775"
"6374","0.73","0.73","0.73","0.82","0.82","0.82","0.5049999999999999","0.5049999999999999","0.5049999999999999","0.82","0.82","0.82"
"6375","0.7525","0.7525","0.7525","0.6625","0.6625","0.6625","0.7075","0.7075","0.7075","0.6625","0.6625","0.6625"
"6376","0.7075","0.7075","0.7075","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"6377","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"6378","0.7525","0.7525","0.7525","0.48250000000000004","0.48250000000000004","0.48250000000000004","0.7075","0.7075","0.7075","0.6625","0.6625","0.6625"
"6379","0","0","0","0.685","0.685","0.685","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.685","0.685","0.685"
"6380","0.91","0.91","0.91","0.775","0.775","0.775","0.73","0.73","0.73","0.775","0.775","0.775"
"6381","0.73","0.73","0.73","0.685","0.685","0.685","0.685","0.685","0.685","0.685","0.685","0.685"
"6382","0.7525","0.7525","0.7525","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0.6625","0.6625","0.6625"
"6383","0.7525","0.7525","0.7525","0.775","0.775","0.775","0.73","0.73","0.73","0.775","0.775","0.775"
"6384","0.775","0.775","0.775","0.3025","0.3025","0.3025","0.775","0.775","0.775","0.6399999999999999","0.6399999999999999","0.6399999999999999"
"6385","0.865","0.865","0.865","0.73","0.73","0.73","0.82","0.82","0.82","0.73","0.73","0.73"
"6386","0.8425","0.8425","0.8425","0.7075","0.7075","0.7075","0.73","0.73","0.73","0.48250000000000004","0.48250000000000004","0.48250000000000004"
"6387","0.865","0.865","0.865","0.82","0.82","0.82","0.865","0.865","0.865","0.82","0.82","0.82"
"6388","0.91","0.91","0.91","0.82","0.82","0.82","0.73","0.73","0.73","0.775","0.775","0.775"
"6389","0.7525","0.7525","0.7525","0.8425","0.8425","0.8425","0.7075","0.7075","0.7075","0.8425","0.8425","0.8425"
"6390","0.8875","0.8875","0.8875","0.775","0.775","0.775","0.8875","0.8875","0.8875","0.7975","0.7975","0.7975"
"6391","0.82","0.82","0.82","0.8875","0.8875","0.8875","0.91","0.91","0.91","0.91","0.91","0.91"
"6392","0","0","0","0.73","0.73","0.73","0","0","0","0.73","0.73","0.73"
"6393","0.865","0.865","0.865","0.7975","0.7975","0.7975","0.865","0.865","0.865","0.82","0.82","0.82"
"6394","0.685","0.685","0.685","0.32499999999999996","0.32499999999999996","0.32499999999999996","0.685","0.685","0.685","0.6625","0.6625","0.6625"
"6395","0.7525","0.7525","0.7525","0.8425","0.8425","0.8425","0.7525","0.7525","0.7525","0.8425","0.8425","0.8425"
"6396","0.8875","0.8875","0.8875","0.6625","0.6625","0.6625","0.8875","0.8875","0.8875","0.7975","0.7975","0.7975"
"6397","0","0","0","0.775","0.775","0.775","0","0","0","0.73","0.73","0.73"
"6398","0.775","0.775","0.775","0.775","0.775","0.775","0.73","0.73","0.73","0.82","0.82","0.82"
"6399","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.7525","0.7525","0.7525","0.775","0.775","0.775","0.82","0.82","0.82"
"6400","0.82","0.82","0.82","0.865","0.865","0.865","0.775","0.775","0.775","0.865","0.865","0.865"
"6401","0.7975","0.7975","0.7975","0.6625","0.6625","0.6625","0.7975","0.7975","0.7975","0.34750000000000003","0.34750000000000003","0.34750000000000003"
"6402","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.7525","0.7525","0.7525"
"6403","0.7525","0.7525","0.7525","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075"
"6404","0.8425","0.8425","0.8425","0.5049999999999999","0.5049999999999999","0.5049999999999999","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525"
"6405","0.82","0.82","0.82","0.685","0.685","0.685","0.82","0.82","0.82","0.685","0.685","0.685"
"6406","0.865","0.865","0.865","0.5275","0.5275","0.5275","0.865","0.865","0.865","0.685","0.685","0.685"
"6407","0.7075","0.7075","0.7075","0.7975","0.7975","0.7975","0.6625","0.6625","0.6625","0.7975","0.7975","0.7975"
"6408","0.7525","0.7525","0.7525","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075"
"6409","0.73","0.73","0.73","0.73","0.73","0.73","0.685","0.685","0.685","0.73","0.73","0.73"
"6410","0.865","0.865","0.865","0.82","0.82","0.82","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.82","0.82","0.82"
"6411","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"6412","0.865","0.865","0.865","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82"
"6413","0.7525","0.7525","0.7525","0.7075","0.7075","0.7075","0.8425","0.8425","0.8425","0.7075","0.7075","0.7075"
"6414","0.775","0.775","0.775","0.775","0.775","0.775","0.73","0.73","0.73","0.82","0.82","0.82"
"6415","0.775","0.775","0.775","0.775","0.775","0.775","0.45999999999999996","0.45999999999999996","0.45999999999999996","0.775","0.775","0.775"
"6416","0.7525","0.7525","0.7525","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075"
"6417","0.7525","0.7525","0.7525","0.5275","0.5275","0.5275","0.7075","0.7075","0.7075","0.5049999999999999","0.5049999999999999","0.5049999999999999"
"6418","0.865","0.865","0.865","0.775","0.775","0.775","0.865","0.865","0.865","0.775","0.775","0.775"
"6419","0.7525","0.7525","0.7525","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6625","0.6625","0.6625","0.5725","0.5725","0.5725"
"6420","0.34750000000000003","0.34750000000000003","0.34750000000000003","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425"
"6421","0.82","0.82","0.82","0.865","0.865","0.865","0.82","0.82","0.82","0.865","0.865","0.865"
"6422","0.7525","0.7525","0.7525","0.6625","0.6625","0.6625","0.7525","0.7525","0.7525","0.5725","0.5725","0.5725"
"6423","0.775","0.775","0.775","0.775","0.775","0.775","0.73","0.73","0.73","0.775","0.775","0.775"
"6424","0.8425","0.8425","0.8425","0.8875","0.8875","0.8875","0.7975","0.7975","0.7975","0.8875","0.8875","0.8875"
"6425","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.7525","0.7525","0.7525"
"6426","0.7525","0.7525","0.7525","0.8425","0.8425","0.8425","0.7075","0.7075","0.7075","0.8425","0.8425","0.8425"
"6427","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325"
"6428","0.8875","0.8875","0.8875","0.8425","0.8425","0.8425","0.8875","0.8875","0.8875","0.8425","0.8425","0.8425"
"6429","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775"
"6430","0.73","0.73","0.73","0.685","0.685","0.685","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.685","0.685","0.685"
"6431","0","0","0","0.8875","0.8875","0.8875","0","0","0","0.8875","0.8875","0.8875"
"6432","0.7525","0.7525","0.7525","0.7975","0.7975","0.7975","0.6625","0.6625","0.6625","0.7975","0.7975","0.7975"
"6433","0.73","0.73","0.73","0.82","0.82","0.82","0.685","0.685","0.685","0.82","0.82","0.82"
"6434","0.73","0.73","0.73","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.685","0.685","0.685","0.6399999999999999","0.6399999999999999","0.6399999999999999"
"6435","0.775","0.775","0.775","0.595","0.595","0.595","0.775","0.775","0.775","0.5725","0.5725","0.5725"
"6436","0.8425","0.8425","0.8425","0.8875","0.8875","0.8875","0.7975","0.7975","0.7975","0.8875","0.8875","0.8875"
"6437","0.8875","0.8875","0.8875","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91"
"6438","0.7525","0.7525","0.7525","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.7075","0.7075","0.7075","0.6625","0.6625","0.6625"
"6439","0.8875","0.8875","0.8875","0.7975","0.7975","0.7975","0.8875","0.8875","0.8875","0.7975","0.7975","0.7975"
"6440","0.775","0.775","0.775","0.235","0.235","0.235","0.73","0.73","0.73","0.55","0.55","0.55"
"6441","0","0","0","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525","0.7975","0.7975","0.7975"
"6442","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.73","0.73","0.73","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.73","0.73","0.73"
"6443","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"6444","0.7525","0.7525","0.7525","0.7075","0.7075","0.7075","0.6625","0.6625","0.6625","0.7075","0.7075","0.7075"
"6445","0.7525","0.7525","0.7525","0.7975","0.7975","0.7975","0.7075","0.7075","0.7075","0.7975","0.7975","0.7975"
"6446","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975"
"6447","0.6625","0.6625","0.6625","0.82","0.82","0.82","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.82","0.82","0.82"
"6448","0.865","0.865","0.865","0.5049999999999999","0.5049999999999999","0.5049999999999999","0.865","0.865","0.865","0.685","0.685","0.685"
"6449","0.73","0.73","0.73","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525","0.7975","0.7975","0.7975"
"6450","0","0","0","0.775","0.775","0.775","0","0","0","0.775","0.775","0.775"
"6451","0.8875","0.8875","0.8875","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91"
"6452","0.8425","0.8425","0.8425","0.6625","0.6625","0.6625","0.8425","0.8425","0.8425","0.7075","0.7075","0.7075"
"6453","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91"
"6454","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325"
"6455","0.685","0.685","0.685","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425"
"6456","0.82","0.82","0.82","0.865","0.865","0.865","0.775","0.775","0.775","0.865","0.865","0.865"
"6457","0.7975","0.7975","0.7975","0.73","0.73","0.73","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525"
"6458","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7975","0.7975","0.7975"
"6459","0.8875","0.8875","0.8875","0.7975","0.7975","0.7975","0.8875","0.8875","0.8875","0.7975","0.7975","0.7975"
"6460","0.8875","0.8875","0.8875","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"6461","0.8875","0.8875","0.8875","0.7975","0.7975","0.7975","0.8875","0.8875","0.8875","0.7975","0.7975","0.7975"
"6462","0.865","0.865","0.865","0.82","0.82","0.82","0.865","0.865","0.865","0.82","0.82","0.82"
"6463","0.82","0.82","0.82","0.865","0.865","0.865","0.82","0.82","0.82","0.865","0.865","0.865"
"6464","0.82","0.82","0.82","0.7525","0.7525","0.7525","0.775","0.775","0.775","0.775","0.775","0.775"
"6465","0.775","0.775","0.775","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.73","0.73","0.73","0.685","0.685","0.685"
"6466","0.7075","0.7075","0.7075","0.7975","0.7975","0.7975","0.7075","0.7075","0.7075","0.7975","0.7975","0.7975"
"6467","0.82","0.82","0.82","0.73","0.73","0.73","0.82","0.82","0.82","0.73","0.73","0.73"
"6468","0.8875","0.8875","0.8875","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525","0.775","0.775","0.775"
"6469","0","0","0","0.7525","0.7525","0.7525","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.7525","0.7525","0.7525"
"6470","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"6471","0","0","0","0.82","0.82","0.82","0","0","0","0.82","0.82","0.82"
"6472","0.7525","0.7525","0.7525","0.685","0.685","0.685","0","0","0","0.685","0.685","0.685"
"6473","0.91","0.91","0.91","0.91","0.91","0.91","0.8875","0.8875","0.8875","0.91","0.91","0.91"
"6474","0.82","0.82","0.82","0.865","0.865","0.865","0.82","0.82","0.82","0.865","0.865","0.865"
"6475","0.73","0.73","0.73","0.73","0.73","0.73","0.685","0.685","0.685","0.73","0.73","0.73"
"6476","0.8425","0.8425","0.8425","0.6625","0.6625","0.6625","0.8425","0.8425","0.8425","0.7075","0.7075","0.7075"
"6477","0.8875","0.8875","0.8875","0.7975","0.7975","0.7975","0.8875","0.8875","0.8875","0.7975","0.7975","0.7975"
"6478","0.775","0.775","0.775","0.775","0.775","0.775","0","0","0","0.775","0.775","0.775"
"6479","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325"
"6480","0.7525","0.7525","0.7525","0.7975","0.7975","0.7975","0.73","0.73","0.73","0.7975","0.7975","0.7975"
"6481","0","0","0","0.7075","0.7075","0.7075","0.6625","0.6625","0.6625","0.7075","0.7075","0.7075"
"6482","0.865","0.865","0.865","0.7975","0.7975","0.7975","0.865","0.865","0.865","0.82","0.82","0.82"
"6483","0","0","0","0.865","0.865","0.865","0.82","0.82","0.82","0.865","0.865","0.865"
"6484","0","0","0","0.7525","0.7525","0.7525","0","0","0","0.7525","0.7525","0.7525"
"6485","0.7525","0.7525","0.7525","0.8425","0.8425","0.8425","0.73","0.73","0.73","0.8425","0.8425","0.8425"
"6486","0","0","0","0.7975","0.7975","0.7975","0.7075","0.7075","0.7075","0.7975","0.7975","0.7975"
"6487","0.7525","0.7525","0.7525","0.82","0.82","0.82","0.685","0.685","0.685","0.82","0.82","0.82"
"6488","0.865","0.865","0.865","0.685","0.685","0.685","0.82","0.82","0.82","0.685","0.685","0.685"
"6489","0.775","0.775","0.775","0.73","0.73","0.73","0.7525","0.7525","0.7525","0.73","0.73","0.73"
"6490","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"6491","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91"
"6492","0","0","0","0.73","0.73","0.73","0.45999999999999996","0.45999999999999996","0.45999999999999996","0.73","0.73","0.73"
"6493","0.7525","0.7525","0.7525","0.7975","0.7975","0.7975","0.7075","0.7075","0.7075","0.7975","0.7975","0.7975"
"6494","0.7525","0.7525","0.7525","0.7975","0.7975","0.7975","0.37","0.37","0.37","0.7975","0.7975","0.7975"
"6495","0.775","0.775","0.775","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.73","0.73","0.73","0.6399999999999999","0.6399999999999999","0.6399999999999999"
"6496","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"6497","0.91","0.91","0.91","0.685","0.685","0.685","0.91","0.91","0.91","0.82","0.82","0.82"
"6498","0.7525","0.7525","0.7525","0.6625","0.6625","0.6625","0.685","0.685","0.685","0.6625","0.6625","0.6625"
"6499","0.8425","0.8425","0.8425","0.8875","0.8875","0.8875","0.7975","0.7975","0.7975","0.8875","0.8875","0.8875"
"6500","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865"
"6501","0.775","0.775","0.775","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.7075","0.7075","0.7075","0.6399999999999999","0.6399999999999999","0.6399999999999999"
"6502","0.8425","0.8425","0.8425","0.8875","0.8875","0.8875","0.7975","0.7975","0.7975","0.8875","0.8875","0.8875"
"6503","0.7525","0.7525","0.7525","0.7075","0.7075","0.7075","0.6625","0.6625","0.6625","0.7075","0.7075","0.7075"
"6504","0.73","0.73","0.73","0.685","0.685","0.685","0.6625","0.6625","0.6625","0.685","0.685","0.685"
"6505","0.8875","0.8875","0.8875","0.7525","0.7525","0.7525","0.6625","0.6625","0.6625","0.7525","0.7525","0.7525"
"6506","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525"
"6507","0.8425","0.8425","0.8425","0.8875","0.8875","0.8875","0.7975","0.7975","0.7975","0.8875","0.8875","0.8875"
"6508","0.865","0.865","0.865","0.82","0.82","0.82","0.865","0.865","0.865","0.82","0.82","0.82"
"6509","0.7975","0.7975","0.7975","0.73","0.73","0.73","0.73","0.73","0.73","0.7525","0.7525","0.7525"
"6510","0.82","0.82","0.82","0.73","0.73","0.73","0.7975","0.7975","0.7975","0.73","0.73","0.73"
"6511","0.8425","0.8425","0.8425","0.7075","0.7075","0.7075","0.8425","0.8425","0.8425","0.7075","0.7075","0.7075"
"6512","0.8425","0.8425","0.8425","0.7075","0.7075","0.7075","0.7975","0.7975","0.7975","0.7075","0.7075","0.7075"
"6513","0","0","0","0.7975","0.7975","0.7975","0.685","0.685","0.685","0.7975","0.7975","0.7975"
"6514","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7075","0.7075","0.7075","0.7975","0.7975","0.7975"
"6515","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325"
"6516","0.8425","0.8425","0.8425","0.7075","0.7075","0.7075","0.775","0.775","0.775","0.7075","0.7075","0.7075"
"6517","0.7075","0.7075","0.7075","0.7975","0.7975","0.7975","0.685","0.685","0.685","0.82","0.82","0.82"
"6518","0","0","0","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425"
"6519","0.8425","0.8425","0.8425","0.8875","0.8875","0.8875","0.775","0.775","0.775","0.8875","0.8875","0.8875"
"6520","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"6521","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425"
"6522","0.8875","0.8875","0.8875","0.7975","0.7975","0.7975","0.8875","0.8875","0.8875","0.7975","0.7975","0.7975"
"6523","0.775","0.775","0.775","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.865","0.865","0.865","0.775","0.775","0.775"
"6524","0.8425","0.8425","0.8425","0.8875","0.8875","0.8875","0.7975","0.7975","0.7975","0.8875","0.8875","0.8875"
"6525","0.8425","0.8425","0.8425","0.7075","0.7075","0.7075","0.6625","0.6625","0.6625","0.6625","0.6625","0.6625"
"6526","0.775","0.775","0.775","0.775","0.775","0.775","0.73","0.73","0.73","0.775","0.775","0.775"
"6528","0.775","0.775","0.775","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425"
"6529","0.82","0.82","0.82","0.55","0.55","0.55","0.82","0.82","0.82","0.685","0.685","0.685"
"6530","0.7075","0.7075","0.7075","0.775","0.775","0.775","0.73","0.73","0.73","0.7525","0.7525","0.7525"
"6531","0.865","0.865","0.865","0.685","0.685","0.685","0.775","0.775","0.775","0.73","0.73","0.73"
"6532","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"6533","0.8875","0.8875","0.8875","0.7525","0.7525","0.7525","0.5049999999999999","0.5049999999999999","0.5049999999999999","0.7525","0.7525","0.7525"
"6534","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"6535","0.865","0.865","0.865","0.91","0.91","0.91","0.7975","0.7975","0.7975","0.91","0.91","0.91"
"6536","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"6537","0.8425","0.8425","0.8425","0.7075","0.7075","0.7075","0.8425","0.8425","0.8425","0.7075","0.7075","0.7075"
"6538","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"6539","0.73","0.73","0.73","0.18999999999999995","0.18999999999999995","0.18999999999999995","0.685","0.685","0.685","0.685","0.685","0.685"
"6540","0.865","0.865","0.865","0.91","0.91","0.91","0.82","0.82","0.82","0.91","0.91","0.91"
"6541","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975"
"6542","0.8875","0.8875","0.8875","0.7975","0.7975","0.7975","0.8875","0.8875","0.8875","0.7975","0.7975","0.7975"
"6543","0.775","0.775","0.775","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"6544","0.82","0.82","0.82","0.595","0.595","0.595","0.82","0.82","0.82","0.685","0.685","0.685"
"6545","0.775","0.775","0.775","0.775","0.775","0.775","0.7525","0.7525","0.7525","0.775","0.775","0.775"
"6546","0.91","0.91","0.91","0.685","0.685","0.685","0.91","0.91","0.91","0.82","0.82","0.82"
"6547","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"6548","0.8425","0.8425","0.8425","0.8875","0.8875","0.8875","0.7975","0.7975","0.7975","0.8875","0.8875","0.8875"
"6549","0.7525","0.7525","0.7525","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.73","0.73","0.73","0.6399999999999999","0.6399999999999999","0.6399999999999999"
"6550","0.82","0.82","0.82","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775"
"6551","0.7075","0.7075","0.7075","0.685","0.685","0.685","0.685","0.685","0.685","0.685","0.685","0.685"
"6552","0.775","0.775","0.775","0.7075","0.7075","0.7075","0.73","0.73","0.73","0.73","0.73","0.73"
"6553","0.73","0.73","0.73","0.73","0.73","0.73","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999"
"6554","0.7075","0.7075","0.7075","0.6625","0.6625","0.6625","0.7525","0.7525","0.7525","0.6625","0.6625","0.6625"
"6555","0.82","0.82","0.82","0.865","0.865","0.865","0.775","0.775","0.775","0.865","0.865","0.865"
"6556","0.8875","0.8875","0.8875","0.7975","0.7975","0.7975","0.865","0.865","0.865","0.6625","0.6625","0.6625"
"6557","0","0","0","0.7075","0.7075","0.7075","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.7075","0.7075","0.7075"
"6558","0.7525","0.7525","0.7525","0.6625","0.6625","0.6625","0.6625","0.6625","0.6625","0.5275","0.5275","0.5275"
"6559","0.7975","0.7975","0.7975","0.73","0.73","0.73","0.7525","0.7525","0.7525","0.7975","0.7975","0.7975"
"6560","0.865","0.865","0.865","0.82","0.82","0.82","0.865","0.865","0.865","0.82","0.82","0.82"
"6561","0.82","0.82","0.82","0.865","0.865","0.865","0.775","0.775","0.775","0.865","0.865","0.865"
"6562","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"6563","0.7525","0.7525","0.7525","0.7975","0.7975","0.7975","0.7075","0.7075","0.7075","0.7975","0.7975","0.7975"
"6564","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425"
"6565","0.7975","0.7975","0.7975","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.7525","0.7525","0.7525","0.39249999999999996","0.39249999999999996","0.39249999999999996"
"6566","0.775","0.775","0.775","0.82","0.82","0.82","0.73","0.73","0.73","0.82","0.82","0.82"
"6567","0.8425","0.8425","0.8425","0.8875","0.8875","0.8875","0.7975","0.7975","0.7975","0.8875","0.8875","0.8875"
"6568","0.91","0.91","0.91","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.91","0.91","0.91","0.82","0.82","0.82"
"6569","0.775","0.775","0.775","0.73","0.73","0.73","0.7525","0.7525","0.7525","0.775","0.775","0.775"
"6570","0.775","0.775","0.775","0.775","0.775","0.775","0.73","0.73","0.73","0.775","0.775","0.775"
"6571","0.865","0.865","0.865","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82"
"6572","0.8425","0.8425","0.8425","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525"
"6573","0.82","0.82","0.82","0.865","0.865","0.865","0.775","0.775","0.775","0.865","0.865","0.865"
"6574","0.865","0.865","0.865","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82"
"6575","0","0","0","0.775","0.775","0.775","0","0","0","0.775","0.775","0.775"
"6576","0.82","0.82","0.82","0.865","0.865","0.865","0.82","0.82","0.82","0.865","0.865","0.865"
"6577","0.82","0.82","0.82","0.73","0.73","0.73","0.82","0.82","0.82","0.73","0.73","0.73"
"6578","0.82","0.82","0.82","0.685","0.685","0.685","0.82","0.82","0.82","0.685","0.685","0.685"
"6579","0.73","0.73","0.73","0.82","0.82","0.82","0.73","0.73","0.73","0.82","0.82","0.82"
"6580","0.82","0.82","0.82","0.865","0.865","0.865","0.775","0.775","0.775","0.865","0.865","0.865"
"6581","0.73","0.73","0.73","0.73","0.73","0.73","0.685","0.685","0.685","0.7075","0.7075","0.7075"
"6582","0.8875","0.8875","0.8875","0.7975","0.7975","0.7975","0.7075","0.7075","0.7075","0.7525","0.7525","0.7525"
"6583","0.775","0.775","0.775","0.595","0.595","0.595","0.7975","0.7975","0.7975","0.6174999999999999","0.6174999999999999","0.6174999999999999"
"6584","0.865","0.865","0.865","0.7975","0.7975","0.7975","0.8875","0.8875","0.8875","0.7975","0.7975","0.7975"
"6585","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91"
"6586","0.82","0.82","0.82","0.7075","0.7075","0.7075","0.7975","0.7975","0.7975","0.685","0.685","0.685"
"6587","0.7525","0.7525","0.7525","0.8425","0.8425","0.8425","0.4149999999999999","0.4149999999999999","0.4149999999999999","0.8425","0.8425","0.8425"
"6588","0.865","0.865","0.865","0.82","0.82","0.82","0","0","0","0.82","0.82","0.82"
