"Step","olive-sweep-25 - train/eps_reward","olive-sweep-25 - train/eps_reward__MIN","olive-sweep-25 - train/eps_reward__MAX","fresh-sweep-6 - train/eps_reward","fresh-sweep-6 - train/eps_reward__MIN","fresh-sweep-6 - train/eps_reward__MAX","logical-sweep-3 - train/eps_reward","logical-sweep-3 - train/eps_reward__MIN","logical-sweep-3 - train/eps_reward__MAX","sleek-sweep-9 - train/eps_reward","sleek-sweep-9 - train/eps_reward__MIN","sleek-sweep-9 - train/eps_reward__MAX","winter-sweep-5 - train/eps_reward","winter-sweep-5 - train/eps_reward__MIN","winter-sweep-5 - train/eps_reward__MAX","true-sweep-13 - train/eps_reward","true-sweep-13 - train/eps_reward__MIN","true-sweep-13 - train/eps_reward__MAX","graceful-sweep-2 - train/eps_reward","graceful-sweep-2 - train/eps_reward__MIN","graceful-sweep-2 - train/eps_reward__MAX","restful-sweep-21 - train/eps_reward","restful-sweep-21 - train/eps_reward__MIN","restful-sweep-21 - train/eps_reward__MAX"
"1601","0","0","0","0.18999999999999995","0.18999999999999995","0.18999999999999995","0","0","0","0","0","0","0.2799999999999999","0.2799999999999999","0.2799999999999999","0.5275","0.5275","0.5275","0","0","0","0.7525","0.7525","0.7525"
"1602","0","0","0","0.73","0.73","0.73","0.7525","0.7525","0.7525","0.7975","0.7975","0.7975","0.4375","0.4375","0.4375","0","0","0","0.7525","0.7525","0.7525","0.865","0.865","0.865"
"1603","0.7975","0.7975","0.7975","0.685","0.685","0.685","0.7975","0.7975","0.7975","0.55","0.55","0.55","0.7525","0.7525","0.7525","0","0","0","0","0","0","0.6625","0.6625","0.6625"
"1604","0","0","0","0","0","0","0","0","0","0.45999999999999996","0.45999999999999996","0.45999999999999996","0","0","0","0","0","0","0.14500000000000002","0.14500000000000002","0.14500000000000002","0.39249999999999996","0.39249999999999996","0.39249999999999996"
"1605","0","0","0","0.235","0.235","0.235","0","0","0","0.45999999999999996","0.45999999999999996","0.45999999999999996","0.55","0.55","0.55","0","0","0","0.4375","0.4375","0.4375","0.5725","0.5725","0.5725"
"1606","0","0","0","0.48250000000000004","0.48250000000000004","0.48250000000000004","0","0","0","0.5275","0.5275","0.5275","0.82","0.82","0.82","0","0","0","0","0","0","0.48250000000000004","0.48250000000000004","0.48250000000000004"
"1607","0.6625","0.6625","0.6625","0","0","0","0.48250000000000004","0.48250000000000004","0.48250000000000004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1608","0.685","0.685","0.685","0.14500000000000002","0.14500000000000002","0.14500000000000002","0.775","0.775","0.775","0.595","0.595","0.595","0","0","0","0","0","0","0","0","0","0.775","0.775","0.775"
"1609","0.48250000000000004","0.48250000000000004","0.48250000000000004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.685","0.685","0.685"
"1610","0.6625","0.6625","0.6625","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6174999999999999","0.6174999999999999","0.6174999999999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1611","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.48250000000000004","0.48250000000000004","0.48250000000000004","0","0","0","0.6174999999999999","0.6174999999999999","0.6174999999999999"
"1612","0","0","0","0","0","0","0","0","0","0.7975","0.7975","0.7975","0.16749999999999998","0.16749999999999998","0.16749999999999998","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.82","0.82","0.82","0.8425","0.8425","0.8425"
"1613","0.685","0.685","0.685","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.73","0.73","0.73","0.6174999999999999","0.6174999999999999","0.6174999999999999","0","0","0","0","0","0","0","0","0","0","0","0"
"1614","0.82","0.82","0.82","0","0","0","0.48250000000000004","0.48250000000000004","0.48250000000000004","0","0","0","0.14500000000000002","0.14500000000000002","0.14500000000000002","0","0","0","0","0","0","0","0","0"
"1615","0","0","0","0","0","0","0.595","0.595","0.595","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1616","0.595","0.595","0.595","0","0","0","0.37","0.37","0.37","0","0","0","0.3025","0.3025","0.3025","0","0","0","0.685","0.685","0.685","0.16749999999999998","0.16749999999999998","0.16749999999999998"
"1617","0.8875","0.8875","0.8875","0.865","0.865","0.865","0.8425","0.8425","0.8425","0.8875","0.8875","0.8875","0","0","0","0.8875","0.8875","0.8875","0.865","0.865","0.865","0","0","0"
"1618","0","0","0","0.18999999999999995","0.18999999999999995","0.18999999999999995","0","0","0","0","0","0","0","0","0","0","0","0","0.32499999999999996","0.32499999999999996","0.32499999999999996","0.7075","0.7075","0.7075"
"1619","0.7525","0.7525","0.7525","0.82","0.82","0.82","0.7075","0.7075","0.7075","0.5725","0.5725","0.5725","0","0","0","0.235","0.235","0.235","0","0","0","0","0","0"
"1620","0.6625","0.6625","0.6625","0","0","0","0.48250000000000004","0.48250000000000004","0.48250000000000004","0","0","0","0","0","0","0","0","0","0","0","0","0.32499999999999996","0.32499999999999996","0.32499999999999996"
"1621","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.685","0.685","0.685"
"1622","0","0","0","0.5049999999999999","0.5049999999999999","0.5049999999999999","0","0","0","0","0","0","0","0","0","0.21250000000000002","0.21250000000000002","0.21250000000000002","0","0","0","0","0","0"
"1623","0.6625","0.6625","0.6625","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.18999999999999995","0.18999999999999995","0.18999999999999995","0.34750000000000003","0.34750000000000003","0.34750000000000003","0","0","0","0","0","0","0","0","0","0","0","0"
"1624","0","0","0","0","0","0","0","0","0","0","0","0","0.5725","0.5725","0.5725","0","0","0","0.3025","0.3025","0.3025","0.3025","0.3025","0.3025"
"1625","0.82","0.82","0.82","0","0","0","0.7075","0.7075","0.7075","0","0","0","0","0","0","0","0","0","0","0","0","0.73","0.73","0.73"
"1626","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.37","0.37","0.37","0.685","0.685","0.685","0","0","0","0","0","0","0.21250000000000002","0.21250000000000002","0.21250000000000002","0.16749999999999998","0.16749999999999998","0.16749999999999998","0.595","0.595","0.595"
"1627","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.37","0.37","0.37"
"1628","0","0","0","0","0","0","0","0","0","0.7075","0.7075","0.7075","0.235","0.235","0.235","0.25750000000000006","0.25750000000000006","0.25750000000000006","0.39249999999999996","0.39249999999999996","0.39249999999999996","0.685","0.685","0.685"
"1629","0.25750000000000006","0.25750000000000006","0.25750000000000006","0","0","0","0.6625","0.6625","0.6625","0","0","0","0","0","0","0","0","0","0","0","0","0.48250000000000004","0.48250000000000004","0.48250000000000004"
"1630","0","0","0","0.6625","0.6625","0.6625","0","0","0","0.5049999999999999","0.5049999999999999","0.5049999999999999","0","0","0","0.5725","0.5725","0.5725","0","0","0","0.685","0.685","0.685"
"1631","0","0","0","0.5275","0.5275","0.5275","0","0","0","0.09999999999999998","0.09999999999999998","0.09999999999999998","0.16749999999999998","0.16749999999999998","0.16749999999999998","0.5049999999999999","0.5049999999999999","0.5049999999999999","0","0","0","0.39249999999999996","0.39249999999999996","0.39249999999999996"
"1632","0","0","0","0","0","0","0","0","0","0.7075","0.7075","0.7075","0","0","0","0.21250000000000002","0.21250000000000002","0.21250000000000002","0.5275","0.5275","0.5275","0.32499999999999996","0.32499999999999996","0.32499999999999996"
"1633","0.25750000000000006","0.25750000000000006","0.25750000000000006","0","0","0","0.37","0.37","0.37","0","0","0","0","0","0","0","0","0","0","0","0","0.18999999999999995","0.18999999999999995","0.18999999999999995"
"1634","0","0","0","0.775","0.775","0.775","0","0","0","0.775","0.775","0.775","0.48250000000000004","0.48250000000000004","0.48250000000000004","0.7525","0.7525","0.7525","0.55","0.55","0.55","0","0","0"
"1635","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.4149999999999999","0.4149999999999999","0.4149999999999999","0","0","0","0","0","0"
"1636","0.6625","0.6625","0.6625","0.16749999999999998","0.16749999999999998","0.16749999999999998","0.685","0.685","0.685","0","0","0","0.7075","0.7075","0.7075","0","0","0","0","0","0","0","0","0"
"1637","0","0","0","0.2799999999999999","0.2799999999999999","0.2799999999999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1638","0","0","0","0.8875","0.8875","0.8875","0.7975","0.7975","0.7975","0","0","0","0","0","0","0","0","0","0","0","0","0.8425","0.8425","0.8425"
"1639","0","0","0","0.55","0.55","0.55","0","0","0","0","0","0","0.5049999999999999","0.5049999999999999","0.5049999999999999","0.48250000000000004","0.48250000000000004","0.48250000000000004","0","0","0","0.73","0.73","0.73"
"1640","0.775","0.775","0.775","0.7075","0.7075","0.7075","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.775","0.775","0.775","0.6625","0.6625","0.6625","0.775","0.775","0.775","0","0","0","0","0","0"
"1641","0","0","0","0.6399999999999999","0.6399999999999999","0.6399999999999999","0","0","0","0.4375","0.4375","0.4375","0","0","0","0.82","0.82","0.82","0.7975","0.7975","0.7975","0.5725","0.5725","0.5725"
"1642","0.73","0.73","0.73","0.7975","0.7975","0.7975","0.73","0.73","0.73","0.82","0.82","0.82","0","0","0","0","0","0","0","0","0","0.5725","0.5725","0.5725"
"1643","0.5725","0.5725","0.5725","0.8875","0.8875","0.8875","0.4375","0.4375","0.4375","0.8875","0.8875","0.8875","0.865","0.865","0.865","0","0","0","0.82","0.82","0.82","0.8875","0.8875","0.8875"
"1644","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.37","0.37","0.37"
"1645","0.7525","0.7525","0.7525","0","0","0","0.5275","0.5275","0.5275","0","0","0","0.6625","0.6625","0.6625","0.55","0.55","0.55","0","0","0","0.39249999999999996","0.39249999999999996","0.39249999999999996"
"1646","0.7525","0.7525","0.7525","0","0","0","0.775","0.775","0.775","0.6625","0.6625","0.6625","0.18999999999999995","0.18999999999999995","0.18999999999999995","0","0","0","0","0","0","0.6174999999999999","0.6174999999999999","0.6174999999999999"
"1647","0.5275","0.5275","0.5275","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7525","0.7525","0.7525"
"1648","0.8425","0.8425","0.8425","0.82","0.82","0.82","0.7525","0.7525","0.7525","0","0","0","0","0","0","0","0","0","0","0","0","0.82","0.82","0.82"
"1649","0","0","0","0.6174999999999999","0.6174999999999999","0.6174999999999999","0","0","0","0","0","0","0.18999999999999995","0.18999999999999995","0.18999999999999995","0","0","0","0","0","0","0","0","0"
"1650","0.91","0.91","0.91","0.91","0.91","0.91","0.6625","0.6625","0.6625","0.8875","0.8875","0.8875","0.8425","0.8425","0.8425","0","0","0","0.8425","0.8425","0.8425","0.91","0.91","0.91"
"1651","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.25750000000000006","0.25750000000000006","0.25750000000000006","0","0","0","0","0","0"
"1652","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.685","0.685","0.685","0.8875","0.8875","0.8875","0","0","0","0.7975","0.7975","0.7975","0.865","0.865","0.865"
"1653","0","0","0","0.4149999999999999","0.4149999999999999","0.4149999999999999","0","0","0","0.4149999999999999","0.4149999999999999","0.4149999999999999","0.235","0.235","0.235","0","0","0","0","0","0","0.6174999999999999","0.6174999999999999","0.6174999999999999"
"1654","0.865","0.865","0.865","0","0","0","0.8425","0.8425","0.8425","0","0","0","0","0","0","0.7075","0.7075","0.7075","0","0","0","0.775","0.775","0.775"
"1655","0","0","0","0.775","0.775","0.775","0","0","0","0.7075","0.7075","0.7075","0.82","0.82","0.82","0.5275","0.5275","0.5275","0.45999999999999996","0.45999999999999996","0.45999999999999996","0","0","0"
"1656","0","0","0","0.4375","0.4375","0.4375","0","0","0","0.5275","0.5275","0.5275","0.45999999999999996","0.45999999999999996","0.45999999999999996","0.6399999999999999","0.6399999999999999","0.6399999999999999","0","0","0","0.21250000000000002","0.21250000000000002","0.21250000000000002"
"1657","0.32499999999999996","0.32499999999999996","0.32499999999999996","0.5725","0.5725","0.5725","0.73","0.73","0.73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1658","0","0","0","0","0","0","0","0","0","0.2799999999999999","0.2799999999999999","0.2799999999999999","0.14500000000000002","0.14500000000000002","0.14500000000000002","0.25750000000000006","0.25750000000000006","0.25750000000000006","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.21250000000000002","0.21250000000000002","0.21250000000000002"
"1659","0.7975","0.7975","0.7975","0","0","0","0.7975","0.7975","0.7975","0.685","0.685","0.685","0.91","0.91","0.91","0.14500000000000002","0.14500000000000002","0.14500000000000002","0","0","0","0.8875","0.8875","0.8875"
"1660","0","0","0","0.73","0.73","0.73","0.32499999999999996","0.32499999999999996","0.32499999999999996","0","0","0","0","0","0","0","0","0","0","0","0","0.5275","0.5275","0.5275"
"1661","0.2799999999999999","0.2799999999999999","0.2799999999999999","0","0","0","0","0","0","0","0","0","0.6399999999999999","0.6399999999999999","0.6399999999999999","0","0","0","0","0","0","0.6399999999999999","0.6399999999999999","0.6399999999999999"
"1662","0.775","0.775","0.775","0.48250000000000004","0.48250000000000004","0.48250000000000004","0","0","0","0","0","0","0","0","0","0.4375","0.4375","0.4375","0","0","0","0.7525","0.7525","0.7525"
"1663","0.7525","0.7525","0.7525","0","0","0","0.685","0.685","0.685","0","0","0","0","0","0","0","0","0","0","0","0","0.82","0.82","0.82"
"1664","0.865","0.865","0.865","0.91","0.91","0.91","0.91","0.91","0.91","0.5725","0.5725","0.5725","0.91","0.91","0.91","0.91","0.91","0.91","0.775","0.775","0.775","0.91","0.91","0.91"
"1665","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1666","0","0","0","0.3025","0.3025","0.3025","0","0","0","0.48250000000000004","0.48250000000000004","0.48250000000000004","0","0","0","0","0","0","0","0","0","0.5049999999999999","0.5049999999999999","0.5049999999999999"
"1667","0","0","0","0","0","0","0","0","0","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.18999999999999995","0.18999999999999995","0.18999999999999995","0","0","0","0","0","0"
"1668","0.7075","0.7075","0.7075","0","0","0","0.7975","0.7975","0.7975","0.4149999999999999","0.4149999999999999","0.4149999999999999","0","0","0","0","0","0","0","0","0","0","0","0"
"1669","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.685","0.685","0.685"
"1670","0.5049999999999999","0.5049999999999999","0.5049999999999999","0.2799999999999999","0.2799999999999999","0.2799999999999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6625","0.6625","0.6625"
"1671","0","0","0","0","0","0","0","0","0","0.5275","0.5275","0.5275","0.21250000000000002","0.21250000000000002","0.21250000000000002","0.8425","0.8425","0.8425","0.32499999999999996","0.32499999999999996","0.32499999999999996","0.09999999999999998","0.09999999999999998","0.09999999999999998"
"1672","0","0","0","0.45999999999999996","0.45999999999999996","0.45999999999999996","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.12250000000000005","0.12250000000000005","0.12250000000000005"
"1673","0","0","0","0","0","0","0","0","0","0.25750000000000006","0.25750000000000006","0.25750000000000006","0","0","0","0.21250000000000002","0.21250000000000002","0.21250000000000002","0","0","0","0","0","0"
"1674","0.595","0.595","0.595","0.55","0.55","0.55","0.82","0.82","0.82","0","0","0","0","0","0","0","0","0","0","0","0","0.7525","0.7525","0.7525"
"1675","0","0","0","0","0","0","0","0","0","0.48250000000000004","0.48250000000000004","0.48250000000000004","0","0","0","0.18999999999999995","0.18999999999999995","0.18999999999999995","0.39249999999999996","0.39249999999999996","0.39249999999999996","0.32499999999999996","0.32499999999999996","0.32499999999999996"
"1676","0.45999999999999996","0.45999999999999996","0.45999999999999996","0.685","0.685","0.685","0.6625","0.6625","0.6625","0","0","0","0","0","0","0","0","0","0","0","0","0.6625","0.6625","0.6625"
"1677","0.595","0.595","0.595","0.12250000000000005","0.12250000000000005","0.12250000000000005","0.5275","0.5275","0.5275","0","0","0","0","0","0","0","0","0","0","0","0","0.775","0.775","0.775"
"1678","0","0","0","0","0","0","0","0","0","0.235","0.235","0.235","0","0","0","0.09999999999999998","0.09999999999999998","0.09999999999999998","0","0","0","0","0","0"
"1679","0.55","0.55","0.55","0.4375","0.4375","0.4375","0.5049999999999999","0.5049999999999999","0.5049999999999999","0","0","0","0","0","0","0","0","0","0","0","0","0.6625","0.6625","0.6625"
"1680","0","0","0","0.39249999999999996","0.39249999999999996","0.39249999999999996","0","0","0","0.37","0.37","0.37","0","0","0","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.5725","0.5725","0.5725","0.39249999999999996","0.39249999999999996","0.39249999999999996"
"1681","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.16749999999999998","0.16749999999999998","0.16749999999999998"
"1682","0","0","0","0","0","0","0","0","0","0.775","0.775","0.775","0","0","0","0.6174999999999999","0.6174999999999999","0.6174999999999999","0","0","0","0","0","0"
"1683","0.5275","0.5275","0.5275","0.14500000000000002","0.14500000000000002","0.14500000000000002","0.6399999999999999","0.6399999999999999","0.6399999999999999","0","0","0","0","0","0","0","0","0","0","0","0","0.55","0.55","0.55"
"1684","0","0","0","0","0","0","0","0","0","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0","0","0","0.82","0.82","0.82","0.8875","0.8875","0.8875"
"1685","0.595","0.595","0.595","0","0","0","0.32499999999999996","0.32499999999999996","0.32499999999999996","0","0","0","0","0","0","0","0","0","0","0","0","0.37","0.37","0.37"
"1686","0","0","0","0.48250000000000004","0.48250000000000004","0.48250000000000004","0","0","0","0.7975","0.7975","0.7975","0.32499999999999996","0.32499999999999996","0.32499999999999996","0.5725","0.5725","0.5725","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.865","0.865","0.865"
