"Step","breezy-sweep-4 - train/eps_reward","breezy-sweep-4 - train/eps_reward__MIN","breezy-sweep-4 - train/eps_reward__MAX","major-sweep-7 - train/eps_reward","major-sweep-7 - train/eps_reward__MIN","major-sweep-7 - train/eps_reward__MAX","twilight-sweep-4 - train/eps_reward","twilight-sweep-4 - train/eps_reward__MIN","twilight-sweep-4 - train/eps_reward__MAX","proud-sweep-1 - train/eps_reward","proud-sweep-1 - train/eps_reward__MIN","proud-sweep-1 - train/eps_reward__MAX","exalted-sweep-3 - train/eps_reward","exalted-sweep-3 - train/eps_reward__MIN","exalted-sweep-3 - train/eps_reward__MAX","proud-sweep-6 - train/eps_reward","proud-sweep-6 - train/eps_reward__MIN","proud-sweep-6 - train/eps_reward__MAX","tough-sweep-1 - train/eps_reward","tough-sweep-1 - train/eps_reward__MIN","tough-sweep-1 - train/eps_reward__MAX","warm-sweep-2 - train/eps_reward","warm-sweep-2 - train/eps_reward__MIN","warm-sweep-2 - train/eps_reward__MAX","sleek-sweep-8 - train/eps_reward","sleek-sweep-8 - train/eps_reward__MIN","sleek-sweep-8 - train/eps_reward__MAX"
"166","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.235","0.235","0.235","0","0","0"
"167","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"168","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"169","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"170","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"171","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"172","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"173","0","0","0","0","0","0","0.48250000000000004","0.48250000000000004","0.48250000000000004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"174","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"175","0.235","0.235","0.235","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"176","0","0","0","0","0","0","0.6625","0.6625","0.6625","0.09999999999999998","0.09999999999999998","0.09999999999999998","0","0","0","0","0","0","0.73","0.73","0.73","0.775","0.775","0.775","0","0","0"
"177","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"178","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.4149999999999999","0.4149999999999999","0.4149999999999999","0","0","0","0","0","0"
"179","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"180","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"181","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.16749999999999998","0.16749999999999998","0.16749999999999998","0","0","0"
"182","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"183","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"184","0","0","0","0.4149999999999999","0.4149999999999999","0.4149999999999999","0.6174999999999999","0.6174999999999999","0.6174999999999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"185","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"186","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"187","0.5275","0.5275","0.5275","0.7975","0.7975","0.7975","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.82","0.82","0.82","0","0","0"
"188","0","0","0","0","0","0","0","0","0","0","0","0","0.7525","0.7525","0.7525","0","0","0","0","0","0","0","0","0","0","0","0"
"189","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.09999999999999998","0.09999999999999998","0.09999999999999998","0","0","0"
"191","0","0","0","0.16749999999999998","0.16749999999999998","0.16749999999999998","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"192","0","0","0","0","0","0","0.8875","0.8875","0.8875","0","0","0","0.7525","0.7525","0.7525","0.73","0.73","0.73","0.7525","0.7525","0.7525","0.8875","0.8875","0.8875","0.73","0.73","0.73"
"193","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"194","0","0","0","0","0","0","0","0","0","0","0","0","0.685","0.685","0.685","0","0","0","0","0","0","0","0","0","0","0","0"
"195","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"196","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"197","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.865","0.865","0.865","0.82","0.82","0.82","0","0","0"
"198","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"199","0","0","0","0","0","0","0.48250000000000004","0.48250000000000004","0.48250000000000004","0","0","0","0.25750000000000006","0.25750000000000006","0.25750000000000006","0","0","0","0.7075","0.7075","0.7075","0","0","0","0","0","0"
"200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.09999999999999998","0.09999999999999998","0.09999999999999998","0","0","0"
"203","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"204","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"205","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"206","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.32499999999999996","0.32499999999999996","0.32499999999999996","0","0","0"
"207","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"208","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"209","0","0","0","0.82","0.82","0.82","0.8425","0.8425","0.8425","0","0","0","0","0","0","0.5049999999999999","0.5049999999999999","0.5049999999999999","0","0","0","0.865","0.865","0.865","0","0","0"
"210","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"211","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"212","0","0","0","0.12250000000000005","0.12250000000000005","0.12250000000000005","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"213","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"214","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"215","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"216","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"217","0","0","0","0","0","0","0.4149999999999999","0.4149999999999999","0.4149999999999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"218","0","0","0","0.7525","0.7525","0.7525","0.82","0.82","0.82","0","0","0","0","0","0","0","0","0","0.8875","0.8875","0.8875","0","0","0","0.6625","0.6625","0.6625"
"219","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"220","0","0","0","0.685","0.685","0.685","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6174999999999999","0.6174999999999999","0.6174999999999999","0","0","0"
"221","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"222","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"223","0","0","0","0.5275","0.5275","0.5275","0.8875","0.8875","0.8875","0","0","0","0","0","0","0","0","0","0.8425","0.8425","0.8425","0.2799999999999999","0.2799999999999999","0.2799999999999999","0","0","0"
"224","0","0","0","0.32499999999999996","0.32499999999999996","0.32499999999999996","0","0","0","0","0","0","0","0","0","0","0","0","0.595","0.595","0.595","0","0","0","0","0","0"
"225","0","0","0","0","0","0","0","0","0","0","0","0","0.6625","0.6625","0.6625","0","0","0","0","0","0","0","0","0","0","0","0"
"226","0.16749999999999998","0.16749999999999998","0.16749999999999998","0","0","0","0","0","0","0","0","0","0.2799999999999999","0.2799999999999999","0.2799999999999999","0","0","0","0","0","0","0","0","0","0","0","0"
"227","0","0","0","0","0","0","0.09999999999999998","0.09999999999999998","0.09999999999999998","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"228","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"229","0","0","0","0","0","0","0.7525","0.7525","0.7525","0","0","0","0","0","0","0.7075","0.7075","0.7075","0.55","0.55","0.55","0","0","0","0","0","0"
"230","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"231","0","0","0","0","0","0","0","0","0","0","0","0","0.18999999999999995","0.18999999999999995","0.18999999999999995","0.235","0.235","0.235","0","0","0","0","0","0","0","0","0"
"232","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"233","0","0","0","0","0","0","0.82","0.82","0.82","0","0","0","0.25750000000000006","0.25750000000000006","0.25750000000000006","0.12250000000000005","0.12250000000000005","0.12250000000000005","0.6625","0.6625","0.6625","0","0","0","0.7075","0.7075","0.7075"
"234","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"235","0","0","0","0.18999999999999995","0.18999999999999995","0.18999999999999995","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"236","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"237","0","0","0","0","0","0","0","0","0","0","0","0","0.7525","0.7525","0.7525","0","0","0","0","0","0","0","0","0","0","0","0"
"238","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"239","0","0","0","0","0","0","0.685","0.685","0.685","0","0","0","0","0","0","0","0","0","0","0","0","0.14500000000000002","0.14500000000000002","0.14500000000000002","0","0","0"
"240","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"241","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"242","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"243","0","0","0","0","0","0","0","0","0","0.45999999999999996","0.45999999999999996","0.45999999999999996","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"244","0","0","0","0","0","0","0","0","0","0","0","0","0.82","0.82","0.82","0","0","0","0","0","0","0.14500000000000002","0.14500000000000002","0.14500000000000002","0","0","0"
"245","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"246","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"247","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"248","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.25750000000000006","0.25750000000000006","0.25750000000000006","0","0","0"
"249","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"250","0","0","0","0","0","0","0.8425","0.8425","0.8425","0.775","0.775","0.775","0.14500000000000002","0.14500000000000002","0.14500000000000002","0.775","0.775","0.775","0.82","0.82","0.82","0.7075","0.7075","0.7075","0","0","0"
"251","0","0","0","0.5049999999999999","0.5049999999999999","0.5049999999999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"253","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"254","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"255","0","0","0","0","0","0","0","0","0","0.48250000000000004","0.48250000000000004","0.48250000000000004","0.775","0.775","0.775","0","0","0","0","0","0","0.4375","0.4375","0.4375","0","0","0"
"256","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"257","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"258","0","0","0","0.5725","0.5725","0.5725","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.235","0.235","0.235"
"259","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"260","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"261","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"262","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7075","0.7075","0.7075","0","0","0"
"263","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"264","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"265","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"266","0","0","0","0","0","0","0","0","0","0.55","0.55","0.55","0","0","0","0","0","0","0","0","0","0","0","0","0.595","0.595","0.595"
"267","0","0","0","0.21250000000000002","0.21250000000000002","0.21250000000000002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"268","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"269","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"270","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"271","0","0","0","0","0","0","0.8875","0.8875","0.8875","0","0","0","0","0","0","0.7525","0.7525","0.7525","0.73","0.73","0.73","0","0","0","0.7075","0.7075","0.7075"
"272","0","0","0","0","0","0","0","0","0","0","0","0","0.6399999999999999","0.6399999999999999","0.6399999999999999","0","0","0","0","0","0","0","0","0","0","0","0"
"273","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"274","0","0","0","0","0","0","0","0","0","0.3025","0.3025","0.3025","0","0","0","0.48250000000000004","0.48250000000000004","0.48250000000000004","0.16749999999999998","0.16749999999999998","0.16749999999999998","0","0","0","0","0","0"
"275","0","0","0","0","0","0","0","0","0","0","0","0","0.48250000000000004","0.48250000000000004","0.48250000000000004","0","0","0","0","0","0","0","0","0","0","0","0"
"276","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"277","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"278","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"279","0","0","0","0","0","0","0","0","0","0","0","0","0.09999999999999998","0.09999999999999998","0.09999999999999998","0","0","0","0","0","0","0","0","0","0","0","0"
"280","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"281","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7975","0.7975","0.7975","0.4375","0.4375","0.4375"
"282","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"283","0","0","0","0.73","0.73","0.73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"284","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"285","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"286","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5275","0.5275","0.5275","0","0","0"
"287","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.14500000000000002","0.14500000000000002","0.14500000000000002"
"288","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"289","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"290","0","0","0","0","0","0","0","0","0","0.55","0.55","0.55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"291","0.32499999999999996","0.32499999999999996","0.32499999999999996","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"292","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"293","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"294","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"295","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"296","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"297","0","0","0","0.4375","0.4375","0.4375","0.685","0.685","0.685","0.7975","0.7975","0.7975","0","0","0","0","0","0","0.595","0.595","0.595","0.8875","0.8875","0.8875","0","0","0"
"298","0","0","0","0","0","0","0","0","0","0","0","0","0.48250000000000004","0.48250000000000004","0.48250000000000004","0","0","0","0","0","0","0","0","0","0","0","0"
"299","0","0","0","0.3025","0.3025","0.3025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"300","0","0","0","0","0","0","0.775","0.775","0.775","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.775","0.775","0.775"
"301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"302","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"303","0","0","0","0","0","0","0","0","0","0.32499999999999996","0.32499999999999996","0.32499999999999996","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"304","0.4375","0.4375","0.4375","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"305","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.09999999999999998","0.09999999999999998","0.09999999999999998","0","0","0"
"306","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"307","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"308","0.14500000000000002","0.14500000000000002","0.14500000000000002","0","0","0","0","0","0","0","0","0","0.8875","0.8875","0.8875","0","0","0","0","0","0","0","0","0","0.8425","0.8425","0.8425"
"309","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"310","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.48250000000000004","0.48250000000000004","0.48250000000000004","0","0","0","0","0","0"
"311","0","0","0","0","0","0","0","0","0","0","0","0","0.685","0.685","0.685","0","0","0","0","0","0","0","0","0","0","0","0"
"312","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"313","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"314","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"315","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"316","0","0","0","0","0","0","0.7075","0.7075","0.7075","0.8425","0.8425","0.8425","0.8875","0.8875","0.8875","0.7075","0.7075","0.7075","0.685","0.685","0.685","0.82","0.82","0.82","0","0","0"
"317","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"318","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"319","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"320","0","0","0","0.55","0.55","0.55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"321","0","0","0","0","0","0","0","0","0","0","0","0","0.235","0.235","0.235","0","0","0","0","0","0","0","0","0","0","0","0"
"322","0","0","0","0","0","0","0","0","0","0","0","0","0.4149999999999999","0.4149999999999999","0.4149999999999999","0.685","0.685","0.685","0","0","0","0.32499999999999996","0.32499999999999996","0.32499999999999996","0","0","0"
"323","0","0","0","0","0","0","0.82","0.82","0.82","0.34750000000000003","0.34750000000000003","0.34750000000000003","0.865","0.865","0.865","0.8425","0.8425","0.8425","0.7525","0.7525","0.7525","0.6625","0.6625","0.6625","0","0","0"
"324","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"325","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"326","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"327","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"328","0","0","0","0","0","0","0.82","0.82","0.82","0","0","0","0","0","0","0.5725","0.5725","0.5725","0","0","0","0","0","0","0","0","0"
"329","0","0","0","0","0","0","0","0","0","0","0","0","0.6625","0.6625","0.6625","0","0","0","0","0","0","0","0","0","0.48250000000000004","0.48250000000000004","0.48250000000000004"
"330","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.48250000000000004","0.48250000000000004","0.48250000000000004","0","0","0"
"331","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"332","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"333","0","0","0","0","0","0","0","0","0","0","0","0","0.21250000000000002","0.21250000000000002","0.21250000000000002","0","0","0","0","0","0","0","0","0","0","0","0"
